conversation_id,conversation_text,label,scam_category,threat_level,urgency,authority_impersonation,financial_request,otp_request,credential_request,threat_detected,emotional_manipulation,secrecy_request,detected_indicators,recommended_action
ASVD_001783,compliance team from Kotak Bank. security audit ke liye. UPI PIN aur Aadhaar ke last 4 digits share karein.,SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_000700,"इंस्पेक्टर शर्मा यहां से बोल रहे हैं। आपके खिलाफ एफआईआर दर्ज है। 1,00,000 रुपये भरो वरना जेल जाओगे।",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_001435,"Hey, aaj ki lecture ke notes share kar do. Mujhe dentist ke liye early jaana pada. Done.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006047,कोटक बैंक से महत्वपूर्ण कॉल। नेट बैंकिंग में अनऑथराइज्ड लॉगिन हुआ है। कार्ड के पीछे का सीवीवी और ओटीपी बताइए।,SCAM,Bank Fraud,CRITICAL,1,1,0,1,1,1,0,0,urgency|authority_impersonation|otp_request|credential_request|threat,"Never share OTP, PIN, or passwords. Call your bank's official helpline number printed on your card."
ASVD_005135,"प्रतिबंधित सामग्री वाला कूरियर कस्टम्स ने पकड़ा है। आपके नाम पर है। 15,000 रुपये जमा करें क्लीयरेंस के लिए। अर्जेंट है।",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_006547,"Waise, लैपटॉप खरीदना है, बजट 60,000 रुपये है। कोई सुझाव है?",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003247,"Aur haan, ड्राइविंग टेस्ट पास हो गया! तीन अटेम्प्ट के बाद आखिरकार लाइसेंस मिला। Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003726,"साइबर सेल ऑफिसर यहां से बोल रहे हैं। आपके खिलाफ एफआईआर दर्ज है। 2,00,000 रुपये भरो वरना जेल जाओगे।",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_006407,"Aapka home loan Rs 20,00,000 pre-approved hai. Rs 2,000 insurance aur processing fee bhejein. Loan 24 ghante mein.",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_003416,"बेटा, मुझे परेशानी में हूं। अस्पताल में हूं। 20,000 रुपये भेज दो यूपीआई से। किसी को पता मत चलने देना।",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_000670,"Waise, happy birthday! Maine cake order kiya hai. 5 baje tak aa jayega. Poora family aa raha hai raat ko.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001980,"Sunno, international fund transfer karna hai. SWIFT charges kitne hain? Baad mein baat karte hain.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001443,"किराने वाले का हिसाब करना है। 4,500 रुपये बाकी है। यूपीआई से भेज देती हूं।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004088,"कस्टम्स विभाग से कॉल है। अवैध ड्रग्स वाला पार्सल आपके नाम और आधार पर रजिस्टर्ड है। 50,000 रुपये क्लीयरेंस फीस दो वरना केस।",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_000711,"Sunno, aaj Jal Board ka bill bhara online. Rs 850 tha. Receipt save kar li hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001117,"Voter ID mein address change karwana hai. Online portal pe apply kar sakti hoon kya? Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006207,"आपको फॉरेक्स ट्रेडिंग विदआउट रिस्क के लिए चुना गया है। 1,00,000 रुपये लगाएं, 500% रिटर्न मिलेगा। ऑफर आज एक्सपायर।",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_001484,"Hey, हैप्पी बर्थडे! मैंने केक ऑर्डर किया है। 5 बजे तक आ जाएगा। पूरा परिवार आ रहा है रात को। Koi baat nahi.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001463,"Urgent: aapki mummy danger mein hai. ghar mein aag lag gayi situation hai. Rs 20,000 turant transfer karein 7373737373 pe.",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_002485,Main executive hoon. Galti se aapke number pe BHIM ka OTP aa gaya. Please bata dijiye.,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_005543,"Your bete is with us. Transfer Rs 2,00,000 immediately to 8765432109 or we will kill him. Do not inform the police.",SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_002795,"Tum jaante ho kya hoga agar tumhari browsing history hai hamare paas. Rs 5,00,000 de do aur sab khatam. Warna consequences face karo.",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_004052,मैं सपोर्ट टीम बोल रहा हूं। मेरा ओटीपी गलत नंबर पर चला गया। रिफंड प्रोसेस हो रहा है। वो कोड बता दो।,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_006551,"इलेक्ट्रॉनिक्स स्टोर में प्रिंटर पर डिस्काउंट है। ऑफिस के लिए चाहिए था। 8,000 रुपये का है। Take care.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000608,"यह कस्टम्स विभाग से कॉल है। आपके नाम पर संदिग्ध पार्सल है। 50,000 रुपये जुर्माना भरो वरना कानूनी कार्रवाई होगी। 24 घंटे का समय है।",SCAM,Government Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,No government agency demands payment over phone. Contact the department through official channels.
ASVD_005766,Alert from ICICI Bank. unauthorized login detected in net banking. Apna internet banking password share karein verification ke liye. Yeh urgent hai.,SCAM,Bank Fraud,CRITICAL,1,1,0,1,1,1,0,0,urgency|authority_impersonation|otp_request|credential_request|threat,"Never share OTP, PIN, or passwords. Call your bank's official helpline number printed on your card."
ASVD_005448,"Attention: banned substances wala courier airport pe seize hua hai. Aapka naam linked hai. Rs 50,000 transfer karein 4 ghante mein.",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_003554,"It's me Sneha. Something bad happened, phone chori ho gaya. I need 8,000 right away. Please don't mention to others.",SCAM,Friend Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Contact the person directly using a known phone number to verify their identity.
ASVD_003167,"Sunno, डेबिट कार्ड एक्सपायर होने वाला है। नया कब मिलेगा? ऑटोमेटिक रिन्यूअल है क्या? Sab theek hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000437,"Ek minute, bank se call aayi thi account statement ke baare mein. Branch se collect karna hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004743,"Pata hai, gym ke baad chai pi rahe hain kya? Woh tapri pe milte hain jo college ke paas hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004586,"Bas, मौसम खराब है आज, जल्दी घर आ जाना। बारिश शुरू होने वाली है।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000546,"Waise, beta ki parent-teacher meeting hai Friday ko. 3 baje jaana hai school. Tum aa sakte ho? Phir batati hoon.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001452,"Main aapke dada ji ke saath hoon. Unka heart attack hua hai. Rs 35,000 chahiye turant. Please help karein.",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_002428,"Ek minute, फोन ऑर्डर किया है ऑनलाइन, कल आएगा। डिलीवरी पर्सन पहले कॉल करेगा।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004897,"तुरंत इमरजेंसी लोन 2,00,000 रुपये 2% ब्याज पर। कोई दस्तावेज नहीं। प्रोसेसिंग फीस 8,000 रुपये। आज ही वैलिड।",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_001741,"Waise, raat ko koi darwaza knock kar raha tha. Security guard check kiya, delivery boy tha galat floor pe. Sab theek hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
